;;;;;;;;;;;;;;;;;;;;
State Approved Textbook List 2007;;;;;;;;;;;;;;;;;;;;
3/25/2008;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Chariho;;;;English/Lang;;0933282311;;FLIP THE DECK;;;;;;KNIGHT;;;STACH THE DECK, ;;;96
Chariho;;;;English/Lang;;0136984991;;LITERATURE 7 BRONZE;;;;;;ROGER ET AL;;;PRENTICE HALL;;;89
Chariho;;;;English/Lang;;0130547875;;LITERATURE 7 BRONZE;;;;;;KINSELLA, ET AL;;;PRENTICE HALL;;;02
Chariho;;;;English/Lang;;0821921649;;LITERATURE AND LANGUAGE ARTS ;;;;;;FARRELL;;;EMC MASTERPIECE ;;;03
Chariho;;;;English/Lang;;0821921932;;LITERATURE AND LANGUAGE ARTS ;;;;;;FARRELL;;;EMC MASTERPIECE ;;;03
Chariho;;;;English/Lang;;0821921061;;LITERATURE AND LANGUAGE ARTS ;;;;;;FARRELL;;;EMC MASTERPIECE ;;;03
Chariho;;;;English/Lang;;0821921355;;LITERATURE AND LANGUAGE ARTS ;;;;;;FARRELL;;;EMC MASTERPIECE ;;;03
Chariho;;;;English/Lang;;0821921649;;LITERATURE AND LANGUAGE ARTS 11: ;;;;;;PARADIGM;;;PARADIGM;;;01
Chariho;;;;English/Lang;;0821921932;;LITERATURE AND LANGUAGE ARTS 12: ;;;;;;PARADIGM;;;PARADIGM;;;03
Chariho;;;;English/Lang;;0130547948;;LITERATURE-TIMELESS VOICES/THEMES ;;;;;;KINSELLA, KATE;;;PRENTICE HALL;;;02
Chariho;;;;English/Lang;;0618311645;;SPELLING AND VOCABULARY 2;;;;;;HOUGHTON-MIFFLIN;;;HOUGHTON-MIFFLIN;;;04
Chariho;;;;English/Lang;;0618311661;;SPELLING AND VOCABULARY 3;;;;;;HOUGHTON-MIFFLIN;;;HOUGHTON-MIFFLIN;;;04
Chariho;;;;English/Lang;;0618311688;;SPELLING AND VOCABULARY 4;;;;;;HOUGHTON-MIFFLIN;;;HOUGHTON-MIFFLIN;;;04
Chariho;;;;English/Lang;;0618311696;;SPELLING AND VOCABULARY 5;;;;;;TEMPLETON, SHANE;;;HOUGHTON-MIFFLIN;;;04
Chariho;;;;English/Lang;;0618311726;;SPELLING AND VOCABULARY 8;;;;;;TEMPLETON, ET AL;;;HOUGHTON-MIFFLIN;;;04
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 19 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Chariho;;;;English/Lang;;0821921355;;UNDERSTANDING LITERATURE;;;;;;PARADIGM;;;PARADIGM;;;03
Chariho;;;;English/Lang;;0838824323;;WORDLY WISE;;;;;;HODKINSON, ADAMS;;;EDUCATORS ;;;96
Chariho;;;;English/Lang;;0669386332;;WRITERS' EXPRESS;;;;;;KEMPER, NATHAN;;;HOUGHTON-MIFFLIN;;;95
Chariho;;;;English/Lang;;0134369637;;WRITING & GRAMMAR 7 BRONZE;;;;;;CARROL, ;;;PRENTICE HALL;;;01
Chariho;;;;English/Lang;;0134369629;;WRITING AND GRAMMAR 6 COPPER;;;;;;WILSON, FORLINI, ;;;PRENTICE HALL;;;01
Chariho;;;;English/Lang;;0134369645;;WRITING AND GRAMMAR 8 SILVER;;;;;;WILSON, CARROLL, ;;;PRENTICE HALL;;;01
Chariho;;;;Foreign ;;0669067822;;ALBUM;;;;;;VALETTE;;;HEATH;;;84
Chariho;;;;Foreign ;;0030318238;;CRESCENDO;;;;;;ITALIANO, ;;;HEINLE;;;00
Chariho;;;;Foreign ;;0395866642;;DISCOVERING  FRENCH II;;;;;;VALETTE;;;MCDOUGAL-LITTELL;;;98
Chariho;;;;Foreign ;;0618035044;;DISCOVERING FRENCH I;;;;;;VALETTE;;;MCDOUGAL LITTELL;;;01 98
Chariho;;;;Foreign ;;0618035060;;DISCOVERING FRENCH III;;;;;;VALETTE, JEAN PAUL;;;MCDOUGAL-LITTELL;;;98
Chariho;;;;Foreign ;;0395910811;;EN ESPANOL I;;;;;;GAHALA, ESTELLA;;;MCDOUGAL-LITTELL;;;98 00
Chariho;;;;Foreign ;;0395910838;;EN ESPANOL II;;;;;;GAHALA, ESTELLA;;;MCDOUGAL-LITTELL;;;00
Chariho;;;;Foreign ;;0395910854;;EN ESPANOL III;;;;;;GAHALA, ESTELLA;;;MCDOUGAL-LITTELL;;;00
Chariho;;;;Foreign ;;0669119369;;EN MOUVEMENT;;;;;;GALANTI, MARIE;;;DC HEATH AND CO;;;88
Chariho;;;;Foreign ;;0026765950;;GALERIA DE ARTE Y VIDA LEVEL 4;;;;;;ADEY, MARGARET;;;GLENCOE/MCGRAW ;;;97
Chariho;;;;Foreign ;;0026460009;;LATIN FOR AMERICANS 1;;;;;;ULLMAN, ;;;GLENCOE/MCGRAW ;;;90
Chariho;;;;Foreign ;;0030581710;;MELANGE LITTERAIRE;;;;;;SMETANA, JOSETTE;;;HARCOURT BRACE ;;;81
Chariho;;;;Foreign ;;039585900X;;OGGI IN ITALIA;;;;;;MERLONGHI, TURSI, ;;;MCDOUGAL LITTELL;;;98
Chariho;;;;Foreign ;;0030134595;;PANORAMA DEL LAS AMERICAS;;;;;;CROW;;;HOLT, RINEHART, ;;;89
Chariho;;;;Foreign ;;0669313653;;SPANISH FOR MASTERY 3;;;;;;VALETTE, CARRERA;;;MCDOUGAL LITTELL;;;84 88 89 94
Chariho;;;;Foreign ;;0877201315;;SUSANA Y JAVIER EN SUDAMERICA;;;;;;WASSERMAN;;;AMSCO;;;93
Chariho;;;;Foreign ;;0026766515;;TRESORS DU TEMPS;;;;;;LENARD, YVONNE;;;GLENCOE/MCGRAW ;;;97
Chariho;;;;Foreign ;;0801308259;;UNE FOIS POUR TOUTES;;;;;;STURGES, HALE;;;LONGMAN;;;92
Chariho;;;;History/Socia;;0130536253;;AMERICA PATHWAYS TO THE PRESENT;;;;;;CAYTON,PERRY,REED, ;;;PRENTICE HALL;;;02
Chariho;;;;History/Socia;;0030506441;;AMERICAN CIVICS;;;;;;HARTLEY, VINCENT;;;HOLT, RINEHART;;;98
Chariho;;;;History/Socia;;0153102888;;BIG BOOK SET: PEOPLE IN TIME AND ;;;;;;HARCOURT;;;HARCOURT;;;99
Chariho;;;;History/Socia;;0078250811;;CIVICS RESPONSIBILITIES & CITIZENSHP;;;;;;SAFFELL;;;GLENCOE/MCGRAW ;;;02
Chariho;;;;History/Socia;;1530978S;;COMMUNITIES;;;;;;BOEHM;;;HARCOURT;;;02
Chariho;;;;History/Socia;;0153097884;;EARLY UNITED STATES;;;;;;BROCKHM, ET AL;;;HARCOURT;;;02
Chariho;;;;History/Socia;;003033966-;;ESSENTIALS OF WORLD GEOGRAPHY;;;;;;SALTER/HOBBS;;;THOMSON;;;03
Chariho;;;;History/Socia;;003015449-;;PSYCHOLOGY PRINCIPLES IN PRACTICE;;;;;;RATHUS;;;HOLT, RINEHART;;;98
Chariho;;;;History/Socia;;0153121068;;SOCIAL STUDIES COMMUNITIES;;;;;;BROCKHM, ET AL;;;HARCOURT;;;00
Chariho;;;;History/Socia;;0153120991;;STATES & REGIONS;;;;;;BOCHM, ET AL;;;HARCOURT;;;02
Chariho;;;;History/Socia;;0382086899;;STATES & REGIONS;;;;;;KALTSOUNIS;;;SILVER BURDETT;;;86
Chariho;;;;History/Socia;;0314140778;;STREET LAW - A COURSE IN PRACTICAL ;;;;;;ARBETMAN, O'BRIEN;;;NATIONAL ;;;99
Chariho;;;;History/Socia;;0021491488;;WORLD ADVENTURES IN TIME & PLACE;;;;;;BANKS, ET AL;;;MCGRAW HILL;;;01
Chariho;;;;History/Socia;;0030544661;;WORLD GEOGRAPHY TODAY;;;;;;HELGREN & SEGER;;;HOLT, RINEHART;;;00
Chariho;;;;History/Socia;;138028699;;WORLD GEOGRAPHY: A GLOBAL ;;;;;;LEVASSEUR ET AL;;;PRENTICE HALL;;;95
Chariho;;;;History/Socia;;0130627909;;WORLD HISTORY CONNECTIONS TO ;;;;;;ELLIS, ESLER;;;PRENTICE HALL;;;01
Chariho;;;;Mathematics;;0874475678;;10 REAL SATS;;;;;;CLAMAN;;;COLLEGE BOARD ;;;97
Chariho;;;;Mathematics;;0130501832;;ADVANCED ALGEBRA;;;;;;BELLMAN, BRAGG, ;;;PRENTICE HALL;;;01
Chariho;;;;Mathematics;;0028251784;;ALGEBRA 2 INTEGRATION APPL ;;;;;;COLLINS, CUEVAS, ;;;GLENCOE/MCGRAW ;;;98
Chariho;;;;Mathematics;;0028253264;;ALGEBRA I;;;;;;FOSTER;;;GLENCOE/MCGRAW ;;;98
Chariho;;;;Mathematics;;0078250838;;ALGEBRA I;;;;;;HOLLIDAY,CUEVAS, ;;;GLENCOE/MCGRAW ;;;03
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 20 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Chariho;;;;Mathematics;;0134143841;;ALGEBRA-TOOLS FOR A CHANGING ;;;;;;ALLAN BELLMAN;;;PRENTICE HALL;;;97
Chariho;;;;Mathematics;;0201441403;;CALCULUS - A COMPLETE COURSE;;;;;;FINNEY,THOMAS, ;;;ADDISON-WESLEY ;;;00
Chariho;;;;Mathematics;;0130631310;;CALCULUS-GRAPHICAL, NUMERICAL, ;;;;;;FINNEY, DEMANA, ;;;PRENTICE HALL;;;03
Chariho;;;;Mathematics;;157232182X;;CLEVER COUNTING;;;;;;LAPPAN FEY ET AL;;;DALE SEYMOUR;;;98
Chariho;;;;Mathematics;;157232614X;;CONNECTED MATH 6-BITS & PIECES 1;;;;;;SEYMOUR;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572326166;;CONNECTED MATH 6-BITS & PIECES 2;;;;;;SEYMOUR;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572326182;;CONNECTED MATH 6-COVERING & ;;;;;;LAPPAN, FEY, ;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572326123;;CONNECTED MATH 6-DATA ABOUT US;;;;;;LAPPAN FEY ET AL;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;157232626;;CONNECTED MATH 6-HOW LIKELY IS IT?;;;;;;LAPPAN, FEY, ;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572326204;;CONNECTED MATH 6-PRIME TIME;;;;;;LAPPAN, FEY, FRIEL, ;;;SCOTT FORESMAN;;;04
Chariho;;;;Mathematics;;1572326336;;CONNECTED MATH 7-ACCENTUATE THE ;;;;;;LAPPAN FEY, ;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572326352;;CONNECTED MATH 7-COMPARING & ;;;;;;LAPPAN, FEY, ;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572326379;;CONNECTED MATH 7-DATA AROUND ;;;;;;LAPPAN, FEY;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572326395;;CONNECTED MATH 7-FILLING AND ;;;;;;LAPPAN, FEY, ;;;DALE SEYMOUR;;;98
Chariho;;;;Mathematics;;1572326417;;CONNECTED MATH 7MOVING STRAIGHT ;;;;;;LAPPAN, FEY, ;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572326433;;CONNECTED MATH 7-STRETCHING & ;;;;;;LAPPAN;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;157232645;;CONNECTED MATH 7-VARIABLES & ;;;;;;LAPPAN FEY ET AL;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572326476;;CONNECTED MATH 7-WHAT DO YOU ;;;;;;LAPPAN, FEY, ;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572321822;;CONNECTED MATH 8-GROWING, ;;;;;;LAPPAN FEY ET AL;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572321881;;CONNECTED MATH 8-KALEIDOSCOPES, ;;;;;;LAPPAN FEY ET AL;;;DALE SEYMOUR;;;98
Chariho;;;;Mathematics;;1572321806;;CONNECTED MATH 8-LOOKING FOR ;;;;;;LAPPAN FEY, ;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572321903;;CONNECTED MATH 8-SAMPLES AND ;;;;;;LAPPAN FEY ET AL;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572321865;;CONNECTED MATH 8-SAY IT WITH ;;;;;;LAPPAN FEY ET AL;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;1572321784;;CONNECTED MATH 8-THINKING WITH ;;;;;;LAPPAN FEY ET AL;;;SCOTT FORESMAN;;;98
Chariho;;;;Mathematics;;0201771314;;ELEMENTARY STATISTICS-PICTURING ;;;;;;WEISS;;;ADDISON-WESLEY ;;;05
Chariho;;;;Mathematics;;0130625604;;GEOMETRY;;;;;;JOHNSON, KENNEDY, ;;;PRENTICE HALL;;;04
Chariho;;;;Mathematics;;0078457734;;GEOMETRY CONCEPTS AND ;;;;;;CUMMINS,KANOLD,K;;;GLENCOE/MCGRAW ;;;04
Chariho;;;;Mathematics;;0134168756;;GEOMETRY-TOOLS FOR CHANGING;;;;;;BASS, HALL, ;;;PRENTICE HALL;;;98
Chariho;;;;Mathematics;;0669309311;;MATH;;;;;;MANFRE;;;HEATH;;;94
Chariho;;;;Mathematics;;0673998932;;MATHEMATICAL IDEAS;;;;;;MILLER, HEEREN, ;;;SCOTT FORESMAN;;;97
Chariho;;;;Mathematics;;1572327960;;MATHEMATICAL THINKING AT GRADE ;;;;;;SINGER, KONOLD, ET ;;;DALE SEYMOUR;;;98
Chariho;;;;Mathematics;;0134358201;;MATHEMATICS-EXPLORATIONS & APP;;;;;;DAVID DAVISON;;;PRENTICE HALL;;;99
Chariho;;;;Mathematics;;0130954020;;PRECALCULUS;;;;;;SULLIVAN;;;PRENTICE HALL;;;99
Chariho;;;;Mathematics;;0130206938;;TRIGONOMETRY;;;;;;SULLIVAN;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0153156929;;A WORLD OF LIVING THINGS;;;;;;JONES, KROCKOVER;;;HARCOURT;;;00
Chariho;;;;Science;;0801644305;;ANATOMY AND PHYSIOLOGY - 1ST ;;;;;;SEELEY;;;TIMES/MIRROR/MOS;;;89
Chariho;;;;Science;;0801648327;;ANATOMY AND PHYSIOLOGY - 2ND ;;;;;;SEELEY;;;TIMES/MIRROR/MOS;;;92
Chariho;;;;Science;;0766813215;;AQUACULTURE SCIENCE;;;;;;PARKER;;;THOMSON LEARNING;;;00
Chariho;;;;Science;;0827386273;;ART OF FLORAL DESIGN;;;;;;HUNTER;;;ITP EDUCATION;;;00
Chariho;;;;Science;;0022782346;;ASTRONOMY;;;;;;MOYER ET AL;;;MCGRAW HILL;;;00
Chariho;;;;Science;;0130943347;;ASTRONOMY TODAY;;;;;;CHAISSON & ;;;PRENTICE HALL;;;02
Chariho;;;;Science;;0078299004;;BIOLOGY: THE DYNAMICS OF LIFE;;;;;;BIGGS;;;GLENCOE/MCGRAW ;;;04
Chariho;;;;Science;;0030061385;;CHEMISTRY;;;;;;CHANG;;;MCGRAW HILL;;;98
Chariho;;;;Science;;0072930276;;CHEMISTRY;;;;;;CHANG, ;;;MCGRAW HILL;;;05
Chariho;;;;Science;;0131152629;;CHEMISTRY;;;;;;WILBRAHAM, ;;;PRENTICE HALL;;;05
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 21 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Chariho;;;;Science;;0201861607;;CHEMISTRY - 4TH EDITION;;;;;;WILBRAHAM;;;ADDISON WESLEY;;;95
Chariho;;;;Science;;0078258707;;CHEMISTRY: CONCEPTS AND ;;;;;;GLENCOE-MCGRAW ;;;GLENCOE/MCGRAW ;;;02
Chariho;;;;Science;;0134347765;;CHEMISTRY-CONNECTIONS-WORLD;;;;;;LEMAY;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0138281874;;CHEMISTRY-CONNECTIONS-WORLD;;;;;;LEMAY;;;PRENTICE HALL;;;96
Chariho;;;;Science;;0153156989;;CYCLES ON EARTH & ON SPACE;;;;;;JONES, KROCKOVER;;;HARCOURT;;;00
Chariho;;;;Science;;0153157232;;EARTH SCIENCE;;;;;;R. JONES, ET AL;;;HARCOURT;;;00
Chariho;;;;Science;;0669261831;;EARTH SCIENCE;;;;;;SPAULDING, ;;;MCDOUGAL LITTELL;;;94
Chariho;;;;Science;;0153157291;;EARTH SCIENCE C & D;;;;;;JONES, ET AL;;;HARCOURT;;;00
Chariho;;;;Science;;0153156945;;EARTH'S SURFACE;;;;;;JONES, KROCKOVER;;;HARCOURT;;;00
Chariho;;;;Science;;0131497499;;ESSENTIALS OF GEOLOGY;;;;;;LUTGENS, TARBUCK, ;;;PRENTICE HALL;;;06
Chariho;;;;Science;;0153156910;;EXPLORING ENERGY & FORCE;;;;;;JONES, KROCKOVER;;;HARCOURT;;;00
Chariho;;;;Science;;015315697X;;FORCE & MOTION;;;;;;JONES, KROCKOVER;;;HARCOURT;;;00
Chariho;;;;Science;;153157410;;HARCOURT SCIENCE;;;;;;JONES ET AL;;;HARCOURT BRACE;;;00
Chariho;;;;Science;;0827380100;;INTRODUCTION TO FORESTRY SCIENCE;;;;;;BURTON;;;DELMAR;;;00
Chariho;;;;Science;;1401841880;;INTRODUCTION TO PLANT SCIENCE;;;;;;PARKER;;;DELMAR;;;00
Chariho;;;;Science;;0131438883;;INTRODUCTORY OCEANOGRAPHY;;;;;;THURMAN, TRUJILLO;;;PRENTICE HALL;;;04
Chariho;;;;Science;;1401834108;;LANDSCAPING PRINCIPLES & ;;;;;;INGELS;;;DELMAR;;;00
Chariho;;;;Science;;0153157283;;LIFE SCIENCE A & B;;;;;;JONES, ET AL;;;HARCOURT;;;00
Chariho;;;;Science;;0153156937;;LOOKING AT ECOSYSTEMS;;;;;;JONES, KROCKOVER;;;HARCOURT;;;00
Chariho;;;;Science;;0766815544;;MANAGING OUR NATURAL RESOURCES;;;;;;CAMP/DAUGHERTY, ;;;THOMSON LEARNING;;;00
Chariho;;;;Science;;0153156961;;MATTER & ENERGY;;;;;;JONES, KROCKOVER;;;HARCOURT;;;00
Chariho;;;;Science;;0030177448;;MODERN BIOLOGY;;;;;;TOWLE;;;HOLT RINEHART ;;;99
Chariho;;;;Science;;0030748828;;MODERN BIOLOGY;;;;;;TOWLE;;;HOLT RINEHART ;;;93
Chariho;;;;Science;;1401827373;;MODERN LIVESTOCK & POULTRY ;;;;;;GILLESPIE;;;DELMAR;;;00
Chariho;;;;Science;;0078600510;;PHYSICAL SCIENCE;;;;;;GLENCOE-MCGRAW ;;;GLENCOE/MCGRAW ;;;05
Chariho;;;;Science;;0153157240;;PHYSICAL SCIENCE;;;;;;R. JONES, ET AL;;;HARCOURT;;;00
Chariho;;;;Science;;0153157305;;PHYSICAL SCIENCE E & F;;;;;;JONES, ET AL;;;HARCOURT;;;00
Chariho;;;;Science;;0028254732;;PHYSICS PRINCIPLES & PROBLEMS;;;;;;ZITZEWITZ;;;MERRILL;;;99
Chariho;;;;Science;;0131846612;;PHYSICS: PRINCIPLES WITH ;;;;;;GIANCOLI;;;PRENTICE HALL;;;05
Chariho;;;;Science;;0153156910;;SCIENCE;;;;;;R. JONES, ET AL;;;HARCOURT;;;00
Chariho;;;;Science;;0382134370;;SCIENCE 3;;;;;;MALLISON, ET AL;;;SILVER BURDETT;;;87
Chariho;;;;Science;;0134344782;;SCIENCE EXPLORER ASTRONOMY;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0134344790;;SCIENCE EXPLORER CELLS & HEREDITY;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0134344804;;SCIENCE EXPLORER CHEMICAL ;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0134344820;;SCIENCE EXPLORER CHEMICAL ;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0134344839;;SCIENCE EXPLORER EARTHS CHANGING ;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0134344847;;SCIENCE EXPLORER EARTH'S WATERS;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0134344863;;SCIENCE EXPLORER ENVIROMENTAL ;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0134345711;;SCIENCE EXPLORER FROM BACTERIA TO ;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0134344898;;SCIENCE EXPLORER INSIDE EARTH;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0134344898;;SCIENCE EXPLORER INSIDE EARTH;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0134344928;;SCIENCE EXPLORER MOTION, FORCES & ;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;0134344928;;SCIENCE EXPLORER MOTION, FORCES ;;;;;;PADILLA ET AL;;;PRENTICE HALL;;;00
Chariho;;;;Science;;020133285X;;SCIENCE INSIGHTS:EXPLORING ;;;;;;DISPEZIO, ;;;SCOTT FORESMAN;;;99
Chariho;;;;Science;;0131015672;;THE ATMOSPHERE: AN INTRODUCTION ;;;;;;LUTGENS, TARBUCK;;;PRENTICE HALL;;;04
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 22 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Chariho;;;;Science;;0072945559;;THE WORLD'S OCEANS;;;;;;SVERDRUP, DUXBURY;;;MCGRAW HILL;;;05
Chariho;;;;Science;;076681551X;;TURFGRASS SCIENCE AND ;;;;;;EMMONS;;;;00;;
Chariho;;;;Science;;0072935154;;UNDERSTANDING HUMAN ANATOMY ;;;;;;MADER;;;MCGRAW HILL;;;05
Chariho;;;;Science;;0153156988;;UNIT A PROCESSES OF LIVING THINGS;;;;;;FRANK ET AL;;;HARCOURT;;;00
Chariho;;;;Science;;015306157X;;UNIT B CURRENTS AND COASTLINES;;;;;;BRYANT ET AL;;;HARCOURT;;;95
Chariho;;;;Science;;0153156996;;UNIT B SYSTEMS AND INTERACTIONS;;;;;;FRANK ET AL;;;HARCOURT;;;00
Chariho;;;;Science;;0153157003;;UNIT C PROCESSES THAT CHANGE THE ;;;;;;FRANK ET AL;;;HARCOURT;;;00
Chariho;;;;Science;;0153156953;;UNIT D PATTERNS ON EARTH AND IN ;;;;;;FRANK ET AL;;;HARCOURT;;;00
Chariho;;;;Science;;0153061650;;UNIT E PRARIE DOG TALES;;;;;;BRYANT ET AL;;;HARCOURT;;;95
Chariho;;;;Science;;0153157038;;UNIT F ENERGY AND MOTION;;;;;;FRANK ET AL;;;HARCOURT;;;00
Chariho;;;;Science;;0022782249;;WEATHER AND CLIMATE;;;;;;MOYER ET AL;;;MCGRAW HILL;;;00
Chariho;;;;Science;;0766826813;;WILDLIFE & NATURAL RESOURCE ;;;;;;DEAL;;;;02;;
Coventry;;;;English/Lang;;618170472;;American Lite.;;;;;;Applebee;;;McDougal Little;;;2002
Coventry;;;;English/Lang;;30514096;;World Literature;;;;;;Susan Albert;;;Harcourt Brace;;;1998
Coventry;;;;English/Lang;;134340574;;Lite. Platimum Level;;;;;;;;Prenctice Hall;;;2003;
Coventry;;;;English/Lang;;30971764;;English WS. 3rd. Level;;;;;;;;;;1995;;
Coventry;;;;English/Lang;;130682055;;Lite. /World Masterpices;;;;;;;;;;2003;;
Coventry;;;;English/Lang;;395938511;;Guide to MLA;;;;;;;;Hougton Mifflin;;;1999;
Coventry;;;;English/Lang;;153120436;;Something New;;;;;;;;Harcourt Brace;;;2001;
Coventry;;;;English/Lang;;153120444;;Just In Time;;;;;;;;Harcourt Brace;;;2001;
Coventry;;;;English/Lang;;26353784;;Readers Choice;;;;;;;;Glenco;;;2000;
Coventry;;;;English/Lang;;134340566;;Timeless Voices;;;;;;;;Prenctice Hall;;;1999;
Coventry;;;;English/Lang;;003066148X;;Holt Handbook 5th Course;;;;;;;;Holt Rinehart;;;2003;
Coventry;;;;English/Lang;;553272535;;Night;;;;;;Wiesel;;;Benton;;;1994
Coventry;;;;English/Lang;;130124818;;Literature & Society;;;;;;;;Prenctice Hall;;;2003;
Coventry;;;;English/Lang;;30661471;;Hotl Handbook 4th Course;;;;;;;;Holt Rinehart;;;2003;
Coventry;;;;English/Lang;;618170758;;The Lang. of Literature;;;;;;;;McDougal Little;;;2002;
Coventry;;;;English/Lang;;130547905;;Literature Platinum;;;;;;Kinsella;;;Prentice Hall;;;2002
Coventry;;;;English/Lang;;153117338;;Composition&Gram.3rd;;;;;;John Warelver;;;Harcourt Brace;;;1988
Coventry;;;;English/Lang;;137223986;;Literature Copper;;;;;;;;Prentice Hall;;;1994;
Coventry;;;;English/Lang;;821920480;;Exploring Literature;;;;;;Daragign;;;EMC;;;2001
Coventry;;;;English/Lang;;669471860;;Writers INC;;;;;;;;Great Source;;;;
Coventry;;;;English/Lang;;673294501;;Lite.&Integrated Studies;;;;;;Kinsella;;;Prentice Hall;;;2002
Coventry;;;;English/Lang;;130547921;;The American Experience;;;;;;Kinsella;;;Prentice Hall;;;2002
Coventry;;;;English/Lang;;395967376;;Language Network;;;;;;;;McDougal Little;;;2001;
Coventry;;;;English/Lang;;669459801;;All Write;;;;;;;;Great Source;;;2001;
Coventry;;;;English/Lang;;130547867;;Literature Copper;;;;;;;;Prentice Hall;;;2002;
Coventry;;;;English/Lang;;134369629;;Writing & Grammar;;;;;;Copper;;;Prentice Hall;;;2001
Coventry;;;;English/Lang;;30661463;;Handbook 3rd course;;;;;;;;Holt Rinehart;;;2003;
Coventry;;;;English/Lang;;21954909;;Eng.Lite w/World mastp.;;;;;;;;Glenco;;;1989;
Coventry;;;;English/Lang;;013054793X;;Lit. & British Tradition;;;;;;Kinsella;;;Prentice Hall;;;2002
Coventry;;;;English/Lang;;002635389X;;Reading Choice;;;;;;;;Glenco;;;2000;
Coventry;;;;English/Lang;;78226554;;Writers Choice;;;;;;;;Glenco;;;2001;
Coventry;;;;English/Lang;;395502659;;English WS. 3rd. Level;;;;;;;;McDougal Little;;;;
Coventry;;;;English/Lang;;153350415;;Adventures for Readers;;;;;;;;Harcourt Brace;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 23 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Coventry;;;;English/Lang;;134369645;;Writing & Grammar Bronze;;;;;;;;Prentice Hall;;;2001;
